ITE00100554,17601031,TMAX,159,,,E,
ITE00100554,17601031,TMIN,129,,,E,
ITE00100554,17601101,TMAX,169,,,E,
ITE00100554,17601101,TMIN,133,,,E,
ITE00100554,17601102,TMAX,152,,,E,
ITE00100554,17601102,TMIN,110,,,E,
ITE00100554,17601103,TMAX,127,,,E,
ITE00100554,17601103,TMIN,93,,,E,
ITE00100554,17601104,TMAX,116,,,E,
ITE00100554,17601104,TMIN,96,,,E,
ITE00100554,17601105,TMAX,100,,,E,
ITE00100554,17601105,TMIN,72,,,E,
ITE00100554,17601106,TMAX,127,,,E,
ITE00100554,17601106,TMIN,93,,,E,
ITE00100554,17601107,TMAX,145,,,E,
ITE00100554,17601107,TMIN,117,,,E,
ITE00100554,17601108,TMAX,129,,,E,
ITE00100554,17601108,TMIN,111,,,E,
ITE00100554,17601109,TMAX,133,,,E,
ITE00100554,17601109,TMIN,107,,,E,
ITE00100554,17601110,TMAX,129,,,E,
ITE00100554,17601110,TMIN,103,,,E,
ITE00100554,17601111,TMAX,112,,,E,
ITE00100554,17601111,TMIN,86,,,E,
ITE00100554,17601112,TMAX,78,,,E,
ITE00100554,17601112,TMIN,48,,,E,
ITE00100554,17601113,TMAX,93,,,E,
ITE00100554,17601113,TMIN,63,,,E,
ITE00100554,17601114,TMAX,108,,,E,
ITE00100554,17601114,TMIN,78,,,E,
ITE00100554,17601115,TMAX,78,,,E,
ITE00100554,17601115,TMIN,48,,,E,
ITE00100554,17601116,TMAX,71,,,E,
ITE00100554,17601116,TMIN,35,,,E,
ITE00100554,17601117,TMAX,52,,,E,
ITE00100554,17601117,TMIN,16,,,E,
ITE00100554,17601118,TMAX,47,,,E,
ITE00100554,17601118,TMIN,11,,,E,
ITE00100554,17601119,TMAX,36,,,E,
ITE00100554,17601119,TMIN,2,,,E,
ITE00100554,17601120,TMAX,42,,,E,
ITE00100554,17601120,TMIN,8,,,E,
ITE00100554,17601121,TMAX,17,,,E,
ITE00100554,17601121,TMIN,-5,,,E,
ITE00100554,17601122,TMAX,23,,,E,
ITE00100554,17601122,TMIN,-11,,,E,
ITE00100554,17601123,TMAX,36,,,E,
ITE00100554,17601123,TMIN,2,,,E,
ITE00100554,17601124,TMAX,38,,,E,
ITE00100554,17601124,TMIN,4,,,E,
ITE00100554,17601125,TMAX,22,,,E,
ITE00100554,17601125,TMIN,-10,,,E,
ITE00100554,17601126,TMAX,30,,,E,
ITE00100554,17601126,TMIN,-2,,,E,
ITE00100554,17601127,TMAX,41,,,E,
ITE00100554,17601127,TMIN,9,,,E,
ITE00100554,17601128,TMAX,39,,,E,
ITE00100554,17601128,TMIN,17,,,E,
ITE00100554,17601129,TMAX,69,,,E,
ITE00100554,17601129,TMIN,47,,,E,
ITE00100554,17601130,TMAX,69,,,E,
ITE00100554,17601130,TMIN,47,,,E,
ITE00100554,17601201,TMAX,84,,,E,
ITE00100554,17601201,TMIN,64,,,E,
ITE00100554,17601202,TMAX,76,,,E,
ITE00100554,17601202,TMIN,62,,,E,
ITE00100554,17601203,TMAX,86,,,E,
ITE00100554,17601203,TMIN,56,,,E,
ITE00100554,17601204,TMAX,63,,,E,
ITE00100554,17601204,TMIN,33,,,E,
ITE00100554,17601205,TMAX,30,,,E,
ITE00100554,17601205,TMIN,0,,,E,
ITE00100554,17601206,TMAX,34,,,E,
ITE00100554,17601206,TMIN,4,,,E,
ITE00100554,17601207,TMAX,36,,,E,
ITE00100554,17601207,TMIN,6,,,E,
ITE00100554,17601208,TMAX,39,,,E,
ITE00100554,17601208,TMIN,9,,,E,
ITE00100554,17601209,TMAX,31,,,E,
ITE00100554,17601209,TMIN,1,,,E,
ITE00100554,17601210,TMAX,16,,,E,
ITE00100554,17601210,TMIN,-4,,,E,
ITE00100554,17601211,TMAX,26,,,E,
ITE00100554,17601211,TMIN,6,,,E,
ITE00100554,17601212,TMAX,22,,I,E,
ITE00100554,17601212,TMIN,8,,,E,
ITE00100554,17601213,TMAX,78,,,E,
ITE00100554,17601213,TMIN,64,,I,E,
ITE00100554,17601214,TMAX,96,,,E,
ITE00100554,17601214,TMIN,82,,,E,
ITE00100554,17601215,TMAX,79,,,E,
ITE00100554,17601215,TMIN,59,,,E,
ITE00100554,17601216,TMAX,70,,,E,
ITE00100554,17601216,TMIN,50,,,E,
ITE00100554,17601217,TMAX,58,,,E,
ITE00100554,17601217,TMIN,44,,,E,
ITE00100554,17601218,TMAX,58,,,E,
ITE00100554,17601218,TMIN,30,,,E,
ITE00100554,17601219,TMAX,45,,,E,
ITE00100554,17601219,TMIN,31,,,E,
ITE00100554,17601220,TMAX,41,,,E,
ITE00100554,17601220,TMIN,21,,I,E,
ITE00100554,17601221,TMAX,10,,I,E,
ITE00100554,17601221,TMIN,-10,,,E,
ITE00100554,17601222,TMAX,22,,,E,
ITE00100554,17601222,TMIN,-6,,,E,
ITE00100554,17601223,TMAX,44,,,E,
ITE00100554,17601223,TMIN,24,,,E,
ITE00100554,17601224,TMAX,43,,,E,
ITE00100554,17601224,TMIN,19,,,E,
ITE00100554,17601225,TMAX,48,,,E,
ITE00100554,17601225,TMIN,34,,,E,
ITE00100554,17601226,TMAX,56,,,E,
ITE00100554,17601226,TMIN,36,,I,E,
ITE00100554,17601227,TMAX,16,,I,E,
ITE00100554,17601227,TMIN,-8,,,E,
ITE00100554,17601228,TMAX,40,,,E,
ITE00100554,17601228,TMIN,10,,,E,
ITE00100554,17601229,TMAX,44,,I,E,
ITE00100554,17601229,TMIN,24,,,E,
ITE00100554,17601230,TMAX,81,,,E,
ITE00100554,17601230,TMIN,61,,I,E,
ITE00100554,17601231,TMAX,79,,,E,
ITE00100554,17601231,TMIN,59,,,E,
